Training Set [0:100]
Task 1.a - Accuracy Varying K
k	t		tp	tn	fp	fn	acc
400	0.170	48	0	52	0	0.480
400	0.180	48	0	52	0	0.480
400	0.190	48	0	52	0	0.480
400	0.200	48	0	52	0	0.480
400	0.210	48	0	52	0	0.480
400	0.220	48	0	52	0	0.480
400	0.230	48	0	52	0	0.480
400	0.240	48	0	52	0	0.480
400	0.250	48	0	52	0	0.480
400	0.260	48	0	52	0	0.480
400	0.270	48	0	52	0	0.480
400	0.280	48	0	52	0	0.480
400	0.290	48	0	52	0	0.480
400	0.300	48	0	52	0	0.480
400	0.310	48	0	52	0	0.480
400	0.320	48	0	52	0	0.480
400	0.330	48	0	52	0	0.480
400	0.340	48	0	52	0	0.480
400	0.350	48	0	52	0	0.480
400	0.360	48	0	52	0	0.480
400	0.370	48	0	52	0	0.480
400	0.380	48	0	52	0	0.480
400	0.390	48	0	52	0	0.480
400	0.400	48	0	52	0	0.480
400	0.410	48	0	52	0	0.480
400	0.420	48	0	52	0	0.480
400	0.430	48	0	52	0	0.480
400	0.440	48	0	52	0	0.480
400	0.450	48	0	52	0	0.480
400	0.460	48	0	52	0	0.480
400	0.470	48	0	52	0	0.480
400	0.480	0	52	0	48	0.520
400	0.490	0	52	0	48	0.520
400	0.500	0	52	0	48	0.520
400	0.510	0	52	0	48	0.520
400	0.520	0	52	0	48	0.520
400	0.530	0	52	0	48	0.520
400	0.540	0	52	0	48	0.520
400	0.550	0	52	0	48	0.520
400	0.560	0	52	0	48	0.520
400	0.570	0	52	0	48	0.520
400	0.580	0	52	0	48	0.520
400	0.590	0	52	0	48	0.520
400	0.600	0	52	0	48	0.520
400	0.610	0	52	0	48	0.520
400	0.620	0	52	0	48	0.520
400	0.630	0	52	0	48	0.520
400	0.640	0	52	0	48	0.520
400	0.650	0	52	0	48	0.520
400	0.660	0	52	0	48	0.520
400	0.670	0	52	0	48	0.520
400	0.680	0	52	0	48	0.520
400	0.690	0	52	0	48	0.520
400	0.700	0	52	0	48	0.520
400	0.710	0	52	0	48	0.520
400	0.720	0	52	0	48	0.520
400	0.730	0	52	0	48	0.520
400	0.740	0	52	0	48	0.520
400	0.750	0	52	0	48	0.520
400	0.760	0	52	0	48	0.520
